Frame,Dev_mm_raw,Dev_mm_smooth
3343,-0.049,-0.049
3344,-0.049,-0.049
3345,-0.049,-0.049
3346,-0.049,-0.049
3347,-0.049,-0.049
3348,-0.049,-0.049
3349,-0.049,-0.049
3350,-0.049,-0.049
3351,-0.049,-0.049
3352,-0.049,-0.049
3353,-0.049,-0.049
3354,-0.049,-0.049
3355,-0.049,-0.049
3356,-0.049,-0.049
3357,-0.049,-0.049
3358,-0.049,-0.049
3359,-0.049,-0.049
3360,-0.049,-0.049
3361,-0.049,-0.049
3362,-0.049,-0.049
3363,-0.049,-0.049
3364,-0.049,-0.049
3365,-0.049,-0.049
3366,-0.049,-0.049
3367,-0.049,-0.049
3368,-0.049,-0.049
3369,-0.049,-0.049
3370,-0.049,-0.049
3371,-0.049,-0.049
3372,-0.049,-0.049
3373,-0.049,-0.049
3374,-0.049,-0.049
3375,-0.049,-0.049
3376,-0.049,-0.049
3377,-0.049,-0.049
3378,-0.049,-0.049
3379,-0.049,-0.049
3380,-0.049,-0.049
3381,-0.049,-0.049
3382,-0.049,-0.049
3383,-0.049,-0.049
3384,-0.049,-0.049
3385,-0.049,-0.049
3386,-0.049,-0.049
3387,-0.049,-0.049
3388,-0.049,-0.049
3389,-0.049,-0.049
3390,-0.049,-0.049
3391,-0.049,-0.049
3392,-0.049,-0.049
3393,-0.049,-0.049
3394,-0.049,-0.049
3395,-0.049,-0.049
3396,-0.049,-0.049
3397,-0.049,-0.049
3398,-0.049,-0.049
3399,-0.049,-0.049
3400,-0.049,-0.049
3401,-0.049,-0.049
3402,-0.049,-0.049
3403,-0.049,-0.049
3404,-0.049,-0.049
3405,-0.049,-0.049
3406,-0.049,-0.049
3407,-0.049,-0.049
3408,-0.049,-0.084
3409,-0.049,-0.315
3410,-0.049,-0.806
3411,-0.294,-1.485
3412,-1.667,-2.263
3413,-3.482,-3.069
3414,-4.806,-3.874
3415,-5.492,-4.645
3416,-5.689,-5.219
3417,-5.689,-5.535
3418,-5.689,-5.661
3419,-5.689,-5.689
3420,-5.689,-5.689
3421,-5.689,-5.689
3422,-5.689,-5.689
3423,-5.689,-5.689
3424,-5.689,-5.689
3425,-5.689,-5.689
3426,-5.689,-5.689
3427,-5.689,-5.689
3428,-5.689,-5.689
3429,-5.689,-5.689
3430,-5.689,-5.689
3431,-5.689,-5.689
3432,-5.689,-5.689
3433,-5.689,-5.689
3434,-5.689,-5.689
3435,-5.689,-5.689
3436,-5.689,-5.689
3437,-5.689,-5.689
3438,-5.689,-5.689
3439,-5.689,-5.689
3440,-5.689,-5.689
3441,-5.689,-5.689
3442,-5.689,-5.689
3443,-5.689,-5.689
3444,-5.689,-5.689
3445,-5.689,-5.689
3446,-5.689,-5.689
3447,-5.689,-5.689
3448,-5.689,-5.689
3449,-5.689,-5.689
3450,-5.689,-5.689
3451,-5.689,-5.689
3452,-5.689,-5.689
3453,-5.689,-5.689
3454,-5.689,-5.689
3455,-5.689,-5.689
3456,-5.689,-5.689
3457,-5.689,-5.689
3458,-5.689,-5.689
3459,-5.689,-5.689
3460,-5.689,-5.689
3461,-5.689,-5.689
3462,-5.689,-5.689
3463,-5.689,-5.689
3464,-5.689,-5.689
3465,-5.689,-5.689
3466,-5.689,-5.689
3467,-5.689,-5.689
3468,-5.689,-5.689
3469,-5.689,-5.689
3470,-5.689,-5.689
3471,-5.689,-5.689
3472,-5.689,-5.689
3473,-5.689,-5.689
3474,-5.689,-5.689
3475,-5.689,-5.689
3476,-5.689,-5.689
3477,-5.689,-5.689
3478,-5.689,-5.689
3479,-5.689,-5.689
3480,-5.689,-5.689
3481,-5.689,-5.689
3482,-5.689,-5.689
3483,-5.689,-5.689
3484,-5.689,-5.689
3485,-5.689,-5.689
3486,-5.689,-5.689
3487,-5.689,-5.689
3488,-5.689,-5.689
3489,-5.689,-5.689
3490,-5.689,-5.689
3491,-5.689,-5.689
3492,-5.689,-5.689
3493,-5.689,-5.689
3494,-5.689,-5.689
3495,-5.689,-5.689
3496,-5.689,-5.689
3497,-5.689,-5.689
3498,-5.689,-5.689
3499,-5.689,-5.689
3500,-5.689,-5.710
3501,-5.689,-5.871
3502,-5.689,-6.284
3503,-5.836,-6.908
3504,-6.817,-7.657
3505,-8.582,-8.435
3506,-10.053,-9.213
3507,-10.936,-9.969
3508,-11.132,-10.586
3509,-11.132,-10.950
3510,-11.132,-11.104
3511,-11.132,-11.132
3512,-11.132,-11.132
3513,-11.132,-11.132
3514,-11.132,-11.132
3515,-11.132,-11.132
3516,-11.132,-11.132
3517,-11.132,-11.132
3518,-11.132,-11.132
3519,-11.132,-11.132
3520,-11.132,-11.132
3521,-11.132,-11.132
3522,-11.132,-11.132
3523,-11.132,-11.132
3524,-11.132,-11.132
3525,-11.132,-11.132
3526,-11.132,-11.132
3527,-11.132,-11.132
3528,-11.132,-11.132
3529,-11.132,-11.132
3530,-11.132,-11.132
3531,-11.132,-11.132
3532,-11.132,-11.132
3533,-11.132,-11.132
3534,-11.132,-11.132
3535,-11.132,-11.132
3536,-11.132,-11.132
3537,-11.132,-11.132
3538,-11.132,-11.132
3539,-11.132,-11.132
3540,-11.132,-11.132
3541,-11.132,-11.139
3542,-11.132,-11.139
3543,-11.132,-11.139
3544,-11.181,-11.139
3545,-11.132,-11.139
3546,-11.132,-11.139
3547,-11.132,-11.139
3548,-11.132,-11.132
3549,-11.132,-11.132
3550,-11.132,-11.132
3551,-11.132,-11.132
3552,-11.132,-11.132
3553,-11.132,-11.132
3554,-11.132,-11.132
3555,-11.132,-11.132
3556,-11.132,-11.132
3557,-11.132,-11.132
3558,-11.132,-11.132
3559,-11.132,-11.132
3560,-11.132,-11.132
3561,-11.132,-11.132
3562,-11.132,-11.132
3563,-11.132,-11.132
3564,-11.132,-11.132
3565,-11.132,-11.132
3566,-11.132,-11.132
3567,-11.132,-11.132
3568,-11.132,-11.132
3569,-11.132,-11.132
3570,-11.132,-11.132
3571,-11.132,-11.132
3572,-11.132,-11.132
3573,-11.132,-11.132
3574,-11.132,-11.132
3575,-11.132,-11.132
3576,-11.132,-11.132
3577,-11.132,-11.132
3578,-11.132,-11.132
3579,-11.132,-11.132
3580,-11.132,-11.132
3581,-11.132,-11.132
3582,-11.132,-11.132
3583,-11.132,-11.132
3584,-11.132,-11.132
3585,-11.132,-11.132
3586,-11.132,-11.132
3587,-11.132,-11.132
3588,-11.132,-11.132
3589,-11.132,-11.132
3590,-11.132,-11.132
3591,-11.132,-11.132
3592,-11.132,-11.132
3593,-11.132,-11.076
3594,-11.132,-10.838
3595,-11.132,-10.312
3596,-10.740,-9.647
3597,-9.465,-8.925
3598,-7.454,-8.204
3599,-6.473,-7.482
3600,-6.081,-6.817
3601,-6.081,-6.333
3602,-6.081,-6.137
3603,-6.081,-6.081
3604,-6.081,-6.081
3605,-6.081,-6.081
3606,-6.081,-6.081
3607,-6.081,-6.081
3608,-6.081,-6.081
3609,-6.081,-6.060
3610,-6.081,-5.997
3611,-6.081,-5.934
3612,-5.934,-5.871
3613,-5.640,-5.808
3614,-5.640,-5.745
3615,-5.640,-5.682
3616,-5.640,-5.640
3617,-5.640,-5.640
3618,-5.640,-5.640
3619,-5.640,-5.640
3620,-5.640,-5.640
3621,-5.640,-5.640
3622,-5.640,-5.640
3623,-5.640,-5.640
3624,-5.640,-5.640
3625,-5.640,-5.640
3626,-5.640,-5.640
3627,-5.640,-5.640
3628,-5.640,-5.640
3629,-5.640,-5.640
3630,-5.640,-5.640
3631,-5.640,-5.640
3632,-5.640,-5.640
3633,-5.640,-5.640
3634,-5.640,-5.640
3635,-5.640,-5.640
3636,-5.640,-5.640
3637,-5.640,-5.640
3638,-5.640,-5.640
3639,-5.640,-5.640
3640,-5.640,-5.640
3641,-5.640,-5.640
3642,-5.640,-5.640
3643,-5.640,-5.640
3644,-5.640,-5.640
3645,-5.640,-5.640
3646,-5.640,-5.640
3647,-5.640,-5.640
3648,-5.640,-5.640
3649,-5.640,-5.640
3650,-5.640,-5.640
3651,-5.640,-5.640
3652,-5.640,-5.640
3653,-5.640,-5.640
3654,-5.640,-5.640
3655,-5.640,-5.640
3656,-5.640,-5.640
3657,-5.640,-5.640
3658,-5.640,-5.640
3659,-5.640,-5.640
3660,-5.640,-5.640
3661,-5.640,-5.640
3662,-5.640,-5.640
3663,-5.640,-5.640
3664,-5.640,-5.640
3665,-5.640,-5.640
3666,-5.640,-5.640
3667,-5.640,-5.640
3668,-5.640,-5.640
3669,-5.640,-5.640
3670,-5.640,-5.640
3671,-5.640,-5.640
3672,-5.640,-5.640
3673,-5.640,-5.640
3674,-5.640,-5.640
3675,-5.640,-5.640
3676,-5.640,-5.640
3677,-5.640,-5.640
3678,-5.640,-5.640
3679,-5.640,-5.640
3680,-5.640,-5.640
3681,-5.640,-5.640
3682,-5.640,-5.640
3683,-5.640,-5.640
3684,-5.640,-5.633
3685,-5.640,-5.542
3686,-5.640,-5.275
3687,-5.591,-4.764
3688,-5.002,-4.091
3689,-3.776,-3.363
3690,-2.060,-2.634
3691,-0.932,-1.913
3692,-0.539,-1.282
3693,-0.539,-0.827
3694,-0.539,-0.617
3695,-0.588,-0.567
3696,-0.588,-0.574
3697,-0.588,-0.581
3698,-0.588,-0.588
3699,-0.588,-0.588
3700,-0.588,-0.588
3701,-0.588,-0.567
3702,-0.588,-0.490
3703,-0.588,-0.413
3704,-0.441,-0.336
3705,-0.049,-0.259
3706,-0.049,-0.182
3707,-0.049,-0.105
3708,-0.049,-0.049
3709,-0.049,-0.049
3710,-0.049,-0.049
3711,-0.049,-0.049
3712,-0.049,-0.049
3713,-0.049,-0.049
3714,-0.049,-0.049
3715,-0.049,-0.049
3716,-0.049,-0.049
3717,-0.049,-0.049
3718,-0.049,-0.049
3719,-0.049,-0.049
3720,-0.049,-0.049
3721,-0.049,-0.049
3722,-0.049,-0.049
3723,-0.049,-0.049
3724,-0.049,-0.049
3725,-0.049,-0.049
3726,-0.049,-0.049
3727,-0.049,-0.049
3728,-0.049,-0.049
3729,-0.049,-0.049
3730,-0.049,-0.049
3731,-0.049,-0.049
3732,-0.049,-0.049
3733,-0.049,-0.049
3734,-0.049,-0.049
3735,-0.049,-0.049
3736,-0.049,-0.049
3737,-0.049,-0.042
3738,-0.049,-0.035
3739,-0.049,-0.028
3740,0.000,-0.028
3741,0.000,-0.028
3742,0.000,-0.028
3743,-0.049,-0.028
3744,-0.049,-0.028
3745,-0.049,-0.035
3746,-0.049,-0.042
3747,0.000,-0.042
3748,-0.049,-0.042
3749,-0.049,-0.042
3750,-0.049,-0.042
3751,-0.049,-0.042
3752,-0.049,-0.035
3753,-0.049,-0.028
3754,0.000,-0.021
3755,0.000,-0.014
3756,0.000,-0.007
3757,0.000,0.000
3758,0.000,0.000
3759,0.000,0.000
3760,0.000,-0.007
3761,0.000,-0.014
3762,0.000,-0.021
3763,-0.049,-0.028
3764,-0.049,-0.035
3765,-0.049,-0.042
3766,-0.049,-0.049
3767,-0.049,-0.049
3768,-0.049,-0.049
3769,-0.049,-0.049
3770,-0.049,-0.049
3771,-0.049,-0.049
3772,-0.049,-0.049
3773,-0.049,-0.049
3774,-0.049,-0.049
3775,-0.049,-0.049
3776,-0.049,-0.049
3777,-0.049,-0.056
3778,-0.049,-0.126
3779,-0.049,-0.385
3780,-0.098,-0.946
3781,-0.539,-1.674
3782,-1.864,-2.473
3783,-3.972,-3.279
3784,-5.149,-4.077
3785,-5.640,-4.813
3786,-5.689,-5.359
3787,-5.689,-5.605
3788,-5.689,-5.682
3789,-5.689,-5.689
3790,-5.689,-5.689
3791,-5.689,-5.689
3792,-5.689,-5.689
3793,-5.689,-5.689
3794,-5.689,-5.689
3795,-5.689,-5.689
3796,-5.689,-5.689
3797,-5.689,-5.689
3798,-5.689,-5.689
3799,-5.689,-5.689
3800,-5.689,-5.689
3801,-5.689,-5.689
3802,-5.689,-5.689
3803,-5.689,-5.689
3804,-5.689,-5.689
3805,-5.689,-5.689
3806,-5.689,-5.689
3807,-5.689,-5.689
3808,-5.689,-5.689
3809,-5.689,-5.689
3810,-5.689,-5.689
3811,-5.689,-5.689
3812,-5.689,-5.689
3813,-5.689,-5.689
3814,-5.689,-5.689
3815,-5.689,-5.689
3816,-5.689,-5.689
3817,-5.689,-5.689
3818,-5.689,-5.689
3819,-5.689,-5.689
3820,-5.689,-5.689
3821,-5.689,-5.689
3822,-5.689,-5.689
3823,-5.689,-5.689
3824,-5.689,-5.689
3825,-5.689,-5.689
3826,-5.689,-5.689
3827,-5.689,-5.689
3828,-5.689,-5.689
3829,-5.689,-5.689
3830,-5.689,-5.689
3831,-5.689,-5.689
3832,-5.689,-5.689
3833,-5.689,-5.689
3834,-5.689,-5.689
3835,-5.689,-5.689
3836,-5.689,-5.689
3837,-5.689,-5.689
3838,-5.689,-5.689
3839,-5.689,-5.689
3840,-5.689,-5.689
3841,-5.689,-5.689
3842,-5.689,-5.689
3843,-5.689,-5.689
3844,-5.689,-5.689
3845,-5.689,-5.689
3846,-5.689,-5.689
3847,-5.689,-5.689
3848,-5.689,-5.689
3849,-5.689,-5.689
3850,-5.689,-5.689
3851,-5.689,-5.689
3852,-5.689,-5.689
3853,-5.689,-5.689
3854,-5.689,-5.689
3855,-5.689,-5.689
3856,-5.689,-5.689
3857,-5.689,-5.689
3858,-5.689,-5.689
3859,-5.689,-5.689
3860,-5.689,-5.689
3861,-5.689,-5.689
3862,-5.689,-5.689
3863,-5.689,-5.689
3864,-5.689,-5.689
3865,-5.689,-5.689
3866,-5.689,-5.689
3867,-5.689,-5.689
3868,-5.689,-5.689
3869,-5.689,-5.696
3870,-5.689,-5.822
3871,-5.689,-6.172
3872,-5.738,-6.754
3873,-6.571,-7.468
3874,-8.141,-8.253
3875,-9.759,-9.037
3876,-10.691,-9.815
3877,-11.181,-10.474
3878,-11.181,-10.908
3879,-11.181,-11.111
3880,-11.181,-11.181
3881,-11.181,-11.181
3882,-11.181,-11.181
3883,-11.181,-11.181
3884,-11.181,-11.181
3885,-11.181,-11.181
3886,-11.181,-11.181
3887,-11.181,-11.181
3888,-11.181,-11.181
3889,-11.181,-11.181
3890,-11.181,-11.181
3891,-11.181,-11.181
3892,-11.181,-11.181
3893,-11.181,-11.181
3894,-11.181,-11.181
3895,-11.181,-11.181
3896,-11.181,-11.181
3897,-11.181,-11.181
3898,-11.181,-11.181
3899,-11.181,-11.181
3900,-11.181,-11.181
3901,-11.181,-11.181
3902,-11.181,-11.181
3903,-11.181,-11.181
3904,-11.181,-11.181
3905,-11.181,-11.181
3906,-11.181,-11.181
3907,-11.181,-11.181
3908,-11.181,-11.181
3909,-11.181,-11.181
3910,-11.181,-11.181
3911,-11.181,-11.181
3912,-11.181,-11.181
3913,-11.181,-11.181
3914,-11.181,-11.181
3915,-11.181,-11.181
3916,-11.181,-11.181
3917,-11.181,-11.181
3918,-11.181,-11.181
3919,-11.181,-11.181
3920,-11.181,-11.181
3921,-11.181,-11.181
3922,-11.181,-11.181
3923,-11.181,-11.181
3924,-11.181,-11.181
3925,-11.181,-11.181
3926,-11.181,-11.181
3927,-11.181,-11.181
3928,-11.181,-11.181
3929,-11.181,-11.181
3930,-11.181,-11.181
3931,-11.181,-11.181
3932,-11.181,-11.181
3933,-11.181,-11.181
3934,-11.181,-11.181
3935,-11.181,-11.181
3936,-11.181,-11.181
3937,-11.181,-11.181
3938,-11.181,-11.181
3939,-11.181,-11.181
3940,-11.181,-11.181
3941,-11.181,-11.181
3942,-11.181,-11.181
3943,-11.181,-11.181
3944,-11.181,-11.181
3945,-11.181,-11.181
3946,-11.181,-11.181
3947,-11.181,-11.181
3948,-11.181,-11.181
3949,-11.181,-11.181
3950,-11.181,-11.181
3951,-11.181,-11.181
3952,-11.181,-11.181
3953,-11.181,-11.181
3954,-11.181,-11.181
3955,-11.181,-11.181
3956,-11.181,-11.181
3957,-11.181,-11.181
3958,-11.181,-11.181
3959,-11.181,-11.181
3960,-11.181,-11.181
3961,-11.181,-11.181
3962,-11.181,-11.167
3963,-11.181,-11.034
3964,-11.181,-10.677
3965,-11.083,-10.081
3966,-10.249,-9.367
3967,-8.680,-8.638
3968,-7.013,-7.916
3969,-6.179,-7.209
3970,-6.081,-6.620
3971,-6.130,-6.249
3972,-6.130,-6.116
3973,-6.130,-6.102
3974,-6.081,-6.102
3975,-6.081,-6.095
3976,-6.081,-6.088
3977,-6.081,-6.081
3978,-6.081,-6.081
3979,-6.081,-6.018
3980,-6.081,-5.948
3981,-6.081,-5.878
3982,-5.640,-5.808
3983,-5.591,-5.738
3984,-5.591,-5.668
3985,-5.591,-5.598
3986,-5.591,-5.591
3987,-5.591,-5.591
3988,-5.591,-5.591
3989,-5.591,-5.591
3990,-5.591,-5.591
3991,-5.591,-5.591
3992,-5.591,-5.591
3993,-5.591,-5.591
3994,-5.591,-5.591
3995,-5.591,-5.591
3996,-5.591,-5.591
3997,-5.591,-5.591
3998,-5.591,-5.591
3999,-5.591,-5.591
4000,-5.591,-5.591
4001,-5.591,-5.591
4002,-5.591,-5.591
4003,-5.591,-5.591
4004,-5.591,-5.591
4005,-5.591,-5.591
4006,-5.591,-5.591
4007,-5.591,-5.591
4008,-5.591,-5.591
4009,-5.591,-5.591
4010,-5.591,-5.591
4011,-5.591,-5.591
4012,-5.591,-5.591
4013,-5.591,-5.591
4014,-5.591,-5.591
4015,-5.591,-5.591
4016,-5.591,-5.591
4017,-5.591,-5.591
4018,-5.591,-5.591
4019,-5.591,-5.591
4020,-5.591,-5.591
4021,-5.591,-5.591
4022,-5.591,-5.591
4023,-5.591,-5.591
4024,-5.591,-5.591
4025,-5.591,-5.591
4026,-5.591,-5.591
4027,-5.591,-5.591
4028,-5.591,-5.591
4029,-5.591,-5.591
4030,-5.591,-5.591
4031,-5.591,-5.591
4032,-5.591,-5.591
4033,-5.591,-5.591
4034,-5.591,-5.591
4035,-5.591,-5.591
4036,-5.591,-5.591
4037,-5.591,-5.591
4038,-5.591,-5.591
4039,-5.591,-5.591
4040,-5.591,-5.591
4041,-5.591,-5.591
4042,-5.591,-5.591
4043,-5.591,-5.591
4044,-5.591,-5.591
4045,-5.591,-5.591
4046,-5.591,-5.591
4047,-5.591,-5.591
4048,-5.591,-5.591
4049,-5.591,-5.591
4050,-5.591,-5.591
4051,-5.591,-5.591
4052,-5.591,-5.591
4053,-5.591,-5.591
4054,-5.591,-5.563
4055,-5.591,-5.394
4056,-5.591,-5.002
4057,-5.394,-4.400
4058,-4.414,-3.699
4059,-2.844,-2.984
4060,-1.373,-2.270
4061,-0.687,-1.583
4062,-0.588,-1.037
4063,-0.588,-0.715
4064,-0.588,-0.602
4065,-0.588,-0.588
4066,-0.588,-0.581
4067,-0.588,-0.581
4068,-0.588,-0.581
4069,-0.539,-0.574
4070,-0.588,-0.574
4071,-0.588,-0.511
4072,-0.539,-0.434
4073,-0.588,-0.364
4074,-0.147,-0.287
4075,-0.049,-0.210
4076,-0.049,-0.140
4077,-0.049,-0.063
4078,-0.049,-0.049
4079,-0.049,-0.049
4080,-0.049,-0.049
4081,-0.049,-0.049
4082,-0.049,-0.049
4083,-0.049,-0.049
4084,-0.049,-0.049
4085,-0.049,-0.049
4086,-0.049,-0.049
4087,-0.049,-0.049
4088,-0.049,-0.049
4089,-0.049,-0.049
4090,-0.049,-0.049
4091,-0.049,-0.049
4092,-0.049,-0.049
4093,-0.049,-0.049
4094,-0.049,-0.049
4095,-0.049,-0.049
4096,-0.049,-0.049
4097,-0.049,-0.049
4098,-0.049,-0.049
4099,-0.049,-0.049
4100,-0.049,-0.049
4101,-0.049,-0.049
4102,-0.049,-0.049
4103,-0.049,-0.049
4104,-0.049,-0.049
4105,-0.049,-0.049
4106,-0.049,-0.049
4107,-0.049,-0.049
4108,-0.049,-0.049
4109,-0.049,-0.049
4110,-0.049,-0.049
4111,-0.049,-0.049
4112,-0.049,-0.049
4113,-0.049,-0.049
4114,-0.049,-0.049
4115,-0.049,-0.049
4116,-0.049,-0.049
4117,-0.049,-0.049
4118,-0.049,-0.049
4119,-0.049,-0.049
4120,-0.049,-0.049
4121,-0.049,-0.049
4122,-0.049,-0.049
4123,-0.049,-0.049
4124,-0.049,-0.049
4125,-0.049,-0.049
4126,-0.049,-0.049
4127,-0.049,-0.049
4128,-0.049,-0.049
4129,-0.049,-0.049
4130,-0.049,-0.049
4131,-0.049,-0.049
4132,-0.049,-0.049
4133,-0.049,-0.049
4134,-0.049,-0.049
4135,-0.049,-0.049
4136,-0.049,-0.049
4137,-0.049,-0.049
4138,-0.049,-0.049
4139,-0.049,-0.049
4140,-0.049,-0.049
4141,-0.049,-0.049
4142,-0.049,-0.049
4143,-0.049,-0.049
4144,-0.049,-0.049
4145,-0.049,-0.049
4146,-0.049,-0.049
4147,-0.049,-0.105
4148,-0.049,-0.378
4149,-0.049,-0.911
4150,-0.441,-1.618
4151,-1.962,-2.410
4152,-3.776,-3.216
4153,-5.002,-4.021
4154,-5.591,-4.771
4155,-5.689,-5.303
4156,-5.689,-5.577
4157,-5.689,-5.675
4158,-5.689,-5.689
4159,-5.689,-5.689
4160,-5.689,-5.689
4161,-5.689,-5.689
4162,-5.689,-5.689
4163,-5.689,-5.689
4164,-5.689,-5.689
4165,-5.689,-5.689
4166,-5.689,-5.696
4167,-5.689,-5.703
4168,-5.689,-5.710
4169,-5.738,-5.717
4170,-5.738,-5.724
4171,-5.738,-5.731
4172,-5.738,-5.738
4173,-5.738,-5.731
4174,-5.738,-5.731
4175,-5.738,-5.731
4176,-5.689,-5.731
4177,-5.738,-5.731
4178,-5.738,-5.731
4179,-5.738,-5.731
4180,-5.738,-5.738
4181,-5.738,-5.738
4182,-5.738,-5.731
4183,-5.738,-5.731
4184,-5.738,-5.731
4185,-5.689,-5.731
4186,-5.738,-5.731
4187,-5.738,-5.731
4188,-5.738,-5.731
4189,-5.738,-5.738
4190,-5.738,-5.731
4191,-5.738,-5.724
4192,-5.738,-5.717
4193,-5.689,-5.717
4194,-5.689,-5.710
4195,-5.689,-5.703
4196,-5.738,-5.696
4197,-5.689,-5.696
4198,-5.689,-5.696
4199,-5.689,-5.696
4200,-5.689,-5.689
4201,-5.689,-5.689
4202,-5.689,-5.689
4203,-5.689,-5.689
4204,-5.689,-5.689
4205,-5.689,-5.689
4206,-5.689,-5.689
4207,-5.689,-5.696
4208,-5.689,-5.696
4209,-5.689,-5.696
4210,-5.738,-5.696
4211,-5.689,-5.696
4212,-5.689,-5.696
4213,-5.689,-5.703
4214,-5.689,-5.703
4215,-5.689,-5.710
4216,-5.738,-5.717
4217,-5.738,-5.717
4218,-5.738,-5.717
4219,-5.738,-5.717
4220,-5.689,-5.710
4221,-5.689,-5.703
4222,-5.689,-5.696
4223,-5.689,-5.689
4224,-5.689,-5.689
4225,-5.689,-5.689
4226,-5.689,-5.689
4227,-5.689,-5.689
4228,-5.689,-5.689
4229,-5.689,-5.689
4230,-5.689,-5.689
4231,-5.689,-5.689
4232,-5.689,-5.689
4233,-5.689,-5.689
4234,-5.689,-5.689
4235,-5.689,-5.689
4236,-5.689,-5.689
4237,-5.689,-5.689
4238,-5.689,-5.689
4239,-5.689,-5.780
4240,-5.689,-6.004
4241,-5.689,-6.515
4242,-6.326,-7.195
4243,-7.258,-7.980
4244,-9.269,-8.764
4245,-10.446,-9.549
4246,-11.181,-10.242
4247,-11.181,-10.803
4248,-11.181,-11.076
4249,-11.181,-11.181
4250,-11.181,-11.181
4251,-11.181,-11.181
4252,-11.181,-11.181
4253,-11.181,-11.181
4254,-11.181,-11.181
4255,-11.181,-11.181
4256,-11.181,-11.181
4257,-11.181,-11.181
4258,-11.181,-11.181
4259,-11.181,-11.181
4260,-11.181,-11.181
4261,-11.181,-11.181
4262,-11.181,-11.181
4263,-11.181,-11.181
4264,-11.181,-11.181
4265,-11.181,-11.181
4266,-11.181,-11.181
4267,-11.181,-11.181
4268,-11.181,-11.181
4269,-11.181,-11.181
4270,-11.181,-11.181
4271,-11.181,-11.181
4272,-11.181,-11.181
4273,-11.181,-11.181
4274,-11.181,-11.181
4275,-11.181,-11.181
4276,-11.181,-11.181
4277,-11.181,-11.181
4278,-11.181,-11.181
4279,-11.181,-11.181
4280,-11.181,-11.181
4281,-11.181,-11.181
4282,-11.181,-11.181
4283,-11.181,-11.181
4284,-11.181,-11.181
4285,-11.181,-11.181
4286,-11.181,-11.181
4287,-11.181,-11.181
4288,-11.181,-11.181
4289,-11.181,-11.181
4290,-11.181,-11.181
4291,-11.181,-11.181
4292,-11.181,-11.181
4293,-11.181,-11.181
4294,-11.181,-11.181
4295,-11.181,-11.181
4296,-11.181,-11.181
4297,-11.181,-11.181
4298,-11.181,-11.181
4299,-11.181,-11.181
4300,-11.181,-11.181
4301,-11.181,-11.181
4302,-11.181,-11.181
4303,-11.181,-11.181
4304,-11.181,-11.181
4305,-11.181,-11.181
4306,-11.181,-11.181
4307,-11.181,-11.181
4308,-11.181,-11.181
4309,-11.181,-11.181
4310,-11.181,-11.181
4311,-11.181,-11.181
4312,-11.181,-11.188
4313,-11.181,-11.195
4314,-11.181,-11.202
4315,-11.230,-11.209
4316,-11.230,-11.216
4317,-11.230,-11.223
4318,-11.230,-11.230
4319,-11.230,-11.230
4320,-11.230,-11.230
4321,-11.230,-11.230
4322,-11.230,-11.230
4323,-11.230,-11.230
4324,-11.230,-11.230
4325,-11.230,-11.230
4326,-11.230,-11.230
4327,-11.230,-11.230
4328,-11.230,-11.230
4329,-11.230,-11.230
4330,-11.230,-11.230
4331,-11.230,-11.223
4332,-11.230,-11.153
4333,-11.230,-10.880
4334,-11.181,-10.333
4335,-10.740,-9.647
4336,-9.318,-8.918
4337,-7.405,-8.183
4338,-6.424,-7.454
4339,-6.130,-6.789
4340,-6.081,-6.326
4341,-6.081,-6.137
4342,-6.081,-6.088
4343,-6.081,-6.081
4344,-6.081,-6.081
4345,-6.081,-6.088
4346,-6.081,-6.088
4347,-6.081,-6.088
4348,-6.130,-6.053
4349,-6.081,-5.997
4350,-6.081,-5.941
4351,-5.836,-5.885
4352,-5.689,-5.822
4353,-5.689,-5.766
4354,-5.689,-5.710
4355,-5.689,-5.689
4356,-5.689,-5.689
4357,-5.689,-5.689
4358,-5.689,-5.682
4359,-5.689,-5.675
4360,-5.689,-5.668
4361,-5.640,-5.661
4362,-5.640,-5.654
4363,-5.640,-5.647
4364,-5.640,-5.640
4365,-5.640,-5.640
4366,-5.640,-5.640
4367,-5.640,-5.640
4368,-5.640,-5.640
4369,-5.640,-5.640
4370,-5.640,-5.640
4371,-5.640,-5.640
4372,-5.640,-5.640
4373,-5.640,-5.640
4374,-5.640,-5.640
4375,-5.640,-5.640
4376,-5.640,-5.640
4377,-5.640,-5.640
4378,-5.640,-5.640
4379,-5.640,-5.640
4380,-5.640,-5.640
4381,-5.640,-5.640
4382,-5.640,-5.640
4383,-5.640,-5.640
4384,-5.640,-5.640
4385,-5.640,-5.640
4386,-5.640,-5.640
4387,-5.640,-5.640
4388,-5.640,-5.640
4389,-5.640,-5.640
4390,-5.640,-5.640
4391,-5.640,-5.640
4392,-5.640,-5.640
4393,-5.640,-5.640
4394,-5.640,-5.640
4395,-5.640,-5.640
4396,-5.640,-5.640
4397,-5.640,-5.640
4398,-5.640,-5.647
4399,-5.640,-5.654
4400,-5.640,-5.661
4401,-5.689,-5.668
4402,-5.689,-5.675
4403,-5.689,-5.682
4404,-5.689,-5.689
4405,-5.689,-5.689
4406,-5.689,-5.682
4407,-5.689,-5.675
4408,-5.689,-5.668
4409,-5.640,-5.661
4410,-5.640,-5.661
4411,-5.640,-5.661
4412,-5.640,-5.654
4413,-5.689,-5.654
4414,-5.689,-5.654
4415,-5.640,-5.661
4416,-5.640,-5.668
4417,-5.640,-5.668
4418,-5.689,-5.668
